date,lambda_t,lambda_w,E_Rw,mean_K,whale_threshold
2024-02-16,0.0005924400432881916,1.9268312797165556e-06,0.3748893692800655,6.25,5.6260493447199345
2024-02-17,0.000587167978874785,1.928679737714985e-06,0.36960959191991255,6.25,5.631329122080087
2024-02-18,0.000579346954289982,1.9278305082262456e-06,0.362908336040025,6.25,5.638030377959975
2024-02-19,0.0005427797670100867,1.927161022012033e-06,1.3033641944300318,6.25,2.0210292415699684
2024-02-20,0.0005448048921026687,1.927805236150358e-06,0.1791604804399934,6.25,1.7373501855600066
2024-02-21,0.0005459452083109985,1.9281985149786317e-06,0.1780482826800199,6.25,1.7384623833199802
2024-02-22,0.0005455991638893239,1.9282639531107913e-06,0.17874340627997184,6.25,1.7377672597200282
2024-02-23,0.0005358979475061265,1.928078804436895e-06,0.17832633212001334,6.25,1.7381843338799867
2024-02-24,0.0005311247341963579,1.927943497374334e-06,0.180064141119988,6.25,1.736446524880012
2024-02-25,0.0005241987376852561,1.928246105906989e-06,0.1784653568399784,6.25,1.7380453091600216
2024-02-26,0.0005243780113116159,1.92912472910266e-06,0.17971657931998028,6.25,1.7367940866800198
2024-02-27,0.0005278356708813908,1.9277591534824005e-06,0.1799946287599737,6.25,1.7365160372400263
2024-02-28,0.0005159308498686944,1.928696848972236e-06,0.11924838644000349,6.25,1.2354421115599965
2024-02-29,0.0005105996789799375,1.928488558663079e-06,0.11932075705999648,6.25,1.2353697409400035
2024-03-01,0.0005040602723815255,1.928610551814051e-06,0.11917601581999984,6.25,1.2355144821800002
2024-03-02,0.0005039539855778818,1.9287094966183938e-06,0.11901921281000086,6.25,1.2356712851899991
2024-03-03,0.0005011735519131374,1.9288382144513186e-06,0.11916395404999727,6.25,1.2355265439500027
2024-03-04,0.0005062565131121273,1.929190230117669e-06,0.1190915834300045,6.25,1.2355989145699955
2024-03-05,0.0005144905809903988,1.9291879970552876e-06,0.1195258071500053,6.25,1.2351646908499947
2024-03-06,0.0005159632521377726,1.928788362153932e-06,0.11968261016000428,6.25,1.2350078878399957
2024-03-07,0.0005183782454516137,1.9287533926772176e-06,0.11942931298999651,6.25,1.2352611850100035
2024-03-08,0.0005204046717514928,1.927823075193968e-06,0.11939312768000013,6.25,1.2352973703199999
2024-03-09,0.0005189044064303556,1.9275183702138272e-06,0.11964642484999702,6.25,1.235044073150003
2024-03-10,0.0005156694301706414,1.9291530130862167e-06,0.11977910432000197,6.25,1.234911393679998
2024-03-11,0.000516271420026701,1.9287080086514125e-06,0.11971879547000067,6.25,1.2349717025299993
2024-03-12,0.0005191624367551903,1.928871698784309e-06,0.20392206650000366,6.25,1.2471432254999963
2024-03-13,0.0005183856395945567,1.9285517848939624e-06,0.2039570300000002,6.25,1.2471082619999998
2024-03-14,0.0005113536487344787,1.928178438260305e-06,0.20422508350000168,6.25,1.2468402084999983
2024-03-15,0.0004997272543813085,1.928902207744311e-06,0.20416681100000056,6.25,1.2468984809999994
2024-03-16,0.000482150105237294,1.928623942246199e-06,0.13006115543999916,6.25,1.2100044925600009
2024-03-17,0.00047029934367454285,1.9292341480617757e-06,0.32849336639000176,6.25,1.2350199496099983
2024-03-18,0.0004643600101964317,1.9282208229337958e-06,0.32877078710000357,6.25,1.2347425288999965
2024-03-19,0.00045536708541300445,1.9287466965390956e-06,0.32868635470999735,6.25,1.2348269612900027
2024-03-20,0.0004341667403671119,1.9291626893762556e-06,0.38144865539998374,6.25,1.1626399726000163
2024-03-21,0.00040310799432778286,1.928538395463769e-06,0.40263412604000093,6.25,1.0936157839599991
2024-03-22,0.00038511681249619073,1.92875785679513e-06,0.4216098217499978,6.25,1.0661623642500022
2024-03-23,0.0003719575398362417,1.9289289968951957e-06,0.42015139550001923,6.25,1.0676207904999808
2024-03-24,0.0003618352746249607,1.9291150531934184e-06,0.4210847882999971,6.25,1.0666873977000029
2024-03-25,0.00035871908916048457,1.928094418012412e-06,0.4207931030499906,6.25,1.0669790829500094
2024-03-26,0.00036298908843700645,1.9288501198587464e-06,0.4209681142000264,6.25,1.0668040717999736
2024-03-27,0.00037392753838477586,1.927962825791978e-06,0.35642362450001847,6.25,1.3333568774999816
2024-03-28,0.0003994934402237882,1.928943135913719e-06,0.39499528928001454,6.25,1.5594374747199855
2024-03-29,0.000446337179079088,1.928692385136725e-06,0.26744286983996934,6.25,2.2667102721600307
2024-03-30,0.0004741324764600844,1.9291850196468203e-06,0.27256529574999977,6.25,2.2615878462500003
2024-03-31,0.000489149897815057,1.929036905176648e-06,0.2792467208499434,6.25,2.2549064211500567
2024-04-01,0.0005341895865445265,1.9289342059831683e-06,0.11991056464000094,6.25,2.471698269359999
2024-04-02,0.0005608464712199247,1.9286492357920267e-06,0.1202352047200046,6.25,2.4713736292799955
2024-04-03,0.0005910849159256664,1.929018299439196e-06,0.12011560047999614,6.25,2.471493233520004
2024-04-04,0.0006149851648908694,1.928886581083255e-06,0.11991056464000094,6.25,2.471698269359999
2024-04-05,0.0006471653947866295,1.928563686765772e-06,0.19462507656000733,6.25,2.4920616034399927
2024-04-06,0.0011178211587187074,1.9289602518450505e-06,4.5575185133,6.158691959229898,23.1531401467
2024-04-07,0.0012359779896928293,1.928737024421668e-06,4.557554268050001,6.05981334841629,23.15310439195
2024-04-08,0.0013241737041439332,1.9283256772376195e-06,4.557525664250001,5.952077672101449,23.15313299575
2024-04-09,0.0014849373520975661,1.9281226717918737e-06,4.557511362349999,5.833002945174445,23.15314729765
2024-04-10,0.0015745412221444264,1.928822588827102e-06,4.557675834200001,5.725997295469912,23.1529828258
2024-04-11,0.0016049184103421284,1.9310290492423993e-06,4.55774019275,5.626546333783176,23.15291846725
2024-04-12,0.001628717921977422,1.9288456553137382e-06,4.5577187399,5.532579338284942,23.1529399201
2024-04-13,0.001640819772446726,1.928156131285837e-06,4.557632928500002,5.431900248250959,23.153025731499998
2024-04-14,0.0016509059407668059,1.929168644064527e-06,4.557604324700005,5.332335667494918,23.153054335299995
2024-04-15,0.001656243569601555,1.9283948427008327e-06,4.557432701900002,5.23435725641608,23.1532259581
2024-04-16,0.0016627502108990473,1.9282022329353138e-06,4.557461305700002,5.135296119809394,23.153197354299998
2024-04-17,0.0016668238892848164,1.9282178485099502e-06,4.557332588600001,5.03673957621326,23.1533260714
2024-04-18,0.0016721672323212922,1.9286529554870757e-06,4.557311135750002,4.932598039215686,23.153347524249998
2024-04-19,0.0016752629914879168,1.9293026342698168e-06,4.557218173400003,4.836496684198491,23.153440486599997
2024-04-20,0.001685334135423734,1.930741223140011e-06,4.557239626250002,4.736774451553931,23.153419033749998
2024-04-21,0.0017234986023493416,1.9287251204103094e-06,4.5571752677,4.634188229906114,23.1534833923
2024-04-22,0.001731916859534987,1.928426080342859e-06,4.556939286349998,4.533917858790955,23.153719373650002
2024-04-23,0.0017373764296182764,1.928403767638145e-06,4.5565960407500015,4.425746616892207,23.15406261925
2024-04-24,0.0017365467334950102,1.9287050327243384e-06,4.556374361300001,4.319183313748531,23.1542842987
2024-04-25,0.0017300133290917084,1.9285956737741846e-06,4.55636721035,4.212212035731077,23.15429144965
2024-04-26,0.0017153594294558427,1.9288694664592747e-06,4.556324304650005,4.1026659604519775,23.154334355349995
2024-04-27,0.0016887514808517302,1.928247593161354e-06,4.556517380300004,4.0,23.154141279699996
2024-04-28,0.0016374451155649484,1.9293301790071127e-06,4.556488776500004,3.90131116834465,23.154169883499996
2024-04-29,0.0016059956408651563,1.928191079108281e-06,4.55636721035,3.7839386459802538,23.15429144965
2024-04-30,0.0015860019163248795,1.9293674028746803e-06,4.5562170404,3.671302858492795,23.1544416196
2024-05-01,0.0015341172439291718,1.928287749896451e-06,4.5562170404,3.5672100165367353,23.1544416196
2024-05-02,0.0015070473121113284,1.9292497803549126e-06,4.556052568550001,3.447149643705463,23.15460609145
2024-05-03,0.0014683155765383977,1.9282156176980884e-06,4.556181285650002,3.3445186849574267,23.154477374349998
2024-05-04,0.0014336107589946869,1.92836955582707e-06,4.556059719500002,3.2377998100213725,23.154598940499998
2024-05-05,0.0013959310495774463,1.929909545139619e-06,4.556081172349998,3.1257415757000473,23.154577487650002
2024-05-06,0.0009165743385158181,1.928390380263156e-06,2.009845585829944,3.125,6.158803290170057
2024-05-07,0.0007949666147624135,1.9286179909200665e-06,1.99534568443001,3.125,5.27945626156999
2024-05-08,0.0007052683058011277,1.9287459525266187e-06,1.995467362820035,3.125,5.279334583179965
2024-05-09,0.0005476093582794673,1.928606088377988e-06,1.9955890412099493,3.125,5.279212904790051
2024-05-10,0.00045700410577545746,1.929603435620325e-06,0.5211182073198086,3.125,4.713306570680191
2024-05-11,0.0004236260372711439,1.9262767651340823e-06,0.5314909788302573,3.125,4.702933799169743
2024-05-12,0.0003943023649889868,1.928411948903254e-06,0.552846684880169,3.125,4.681578093119831
2024-05-13,0.0003786356689595146,1.9290324397669266e-06,0.5424739133702754,3.125,4.6919508646297245
2024-05-14,0.00036504689863648304,1.928977368080131e-06,0.5388129351900843,3.125,4.695611842809916
2024-05-15,0.00036240242669940113,1.928278082381439e-06,0.5424739133702754,3.125,4.6919508646297245
2024-05-16,0.0003594745699449683,1.928904440145131e-06,0.5314909788302573,3.125,4.702933799169743
2024-05-17,0.00037166961677043153,1.929072629198675e-06,0.5412535873100264,3.125,4.693171190689974
2024-05-18,0.00037494051232953105,1.928327164614734e-06,0.5388129351900843,3.125,4.695611842809916
2024-05-19,0.0003752029670344923,1.9277398291482745e-06,0.5455247285197868,3.125,4.688900049480213
2024-05-20,0.00037416890757743494,1.9266983749840566e-06,0.555287337000111,3.125,4.679137440999889
2024-05-21,0.00034024188353310787,1.9288218447560736e-06,0.5034226221500088,3.125,1.4439682418499913
2024-05-22,0.00034633196266941056,1.928352450376742e-06,0.4557722532000243,3.125,1.5408758127999758
2024-05-23,0.0003580390157721696,1.9292229822932058e-06,0.45673115839998174,3.125,1.5399169076000183
2024-05-24,0.00046685357511664293,1.9286194787481564e-06,0.09758190768000663,3.125,5.3540895323199935
2024-05-25,0.0005150791703633699,1.9287147045209073e-06,0.09914017056000901,3.125,5.352531269439991
2024-05-26,0.0005314901687330228,1.9289505775856715e-06,0.09960187807999876,3.125,5.352069561920001
2024-05-27,0.0005426972501260679,1.929118774685486e-06,0.09844760928002572,3.125,5.353223830719974
2024-05-28,0.0005509356163126178,1.9275310024086428e-06,0.09792818832002492,3.125,5.353743251679975
2024-05-29,0.0005589794059258917,1.9284989721100477e-06,0.09787047488001299,3.125,5.353800965119987
2024-05-30,0.0005724020650174977,1.927289533237457e-06,0.09838989584001379,3.125,5.353281544159986
2024-05-31,0.0005843940845062814,1.9291381266756976e-06,0.09763962112001856,3.125,5.354031818879982
2024-06-01,0.0005927634343492,1.9283479881352604e-06,0.0971779135999773,3.125,5.354493526400023
2024-06-02,0.0005985919096038751,1.928047578044474e-06,0.09763962112001856,3.125,5.354031818879982
2024-06-03,0.0006024772580902114,1.92869759294683e-06,0.09833218240000186,3.125,5.353339257599998
2024-06-04,0.0006101008737524652,1.9272902761267323e-06,0.09821675551997888,3.125,5.353454684480021
2024-06-05,0.0006162095076102385,1.9285956737741846e-06,0.09712020016001777,3.125,5.354551239839982
2024-06-06,0.0006173635095564904,1.92791673558969e-06,0.0968316329600114,3.125,5.354839807039989
2024-06-07,0.0006199042149629484,1.9282646967514526e-06,0.09608135824001618,3.125,5.355590081759984
2024-06-08,0.000616426415486211,1.9284290554091665e-06,0.09510022976002652,3.125,5.356571210239974
2024-06-09,0.0006127507634735444,1.9269805409651014e-06,0.09232998463998676,3.125,5.359341455360013
2024-06-10,0.0006124392219164837,1.9277338832772555e-06,0.0918682771199979,3.125,5.359803162880002
2024-06-11,0.0006135617626718069,1.928356168927086e-06,0.08932888576000497,3.125,5.362342554239995
2024-06-12,0.0006132384385584117,1.9283293956847074e-06,0.089213458879982,3.125,5.362457981120018
2024-06-13,0.0006128673197688132,1.927070405902694e-06,0.08898260511998668,3.125,5.3626888348800135
2024-06-14,0.0006056079293394101,1.929394204948742e-06,0.08886717824001611,3.125,5.362804261759984
2024-06-15,0.0005968811589701042,1.927690776809263e-06,0.09082943519999631,3.125,5.360842004800004
2024-06-16,0.0005753110999699679,1.9276075421885826e-06,0.08927117231999304,3.125,5.362400267680007
2024-06-17,0.0005658332713706594,1.929299656507489e-06,0.08927117231999304,3.125,5.362400267680007
2024-06-18,0.0005585744964947324,1.928089956965032e-06,0.0897328798399828,3.125,5.361938560160017
2024-06-19,0.000547870586711835,1.9278550376394417e-06,0.08904031855999861,3.125,5.3626311214400015
2024-06-20,0.0005407626957390388,1.927722734867955e-06,0.0893865992000169,3.125,5.362284840799983
2024-06-21,0.0005247915893503159,1.9282007457509206e-06,0.08927117231999304,3.125,5.362400267680007
2024-06-22,0.0005050506710360037,1.926968658625555e-06,0.09111800240000179,3.125,5.360553437599998
2024-06-23,0.000389509178405883,1.927991075714909e-06,0.17519306665999695,3.125,2.257031579340003
2024-06-24,0.0003351882064134322,1.9276922632071014e-06,0.24671999675999312,3.125,1.422393711240007
2024-06-25,0.0003119054948148085,1.927652131270026e-06,0.3180317938700146,3.125,1.3356047521299854
2024-06-26,0.0002928633064455485,1.928176951112616e-06,0.286302033140058,3.125,1.124685886859942
2024-06-27,0.00028054763143413645,1.928105570721177e-06,0.28867760991003355,3.125,1.1223103100899665
